y,yhat,yhat_baseline
-0.05363318446054151,-0.15059126143585783,-0.16078950200271094
-0.08212573445206514,-0.15796126405464764,-0.16790685236618547
-0.10970403818703849,-0.16534842262584834,-0.17502592724071844
-0.13805180439376485,-0.17256350280077604,-0.18195087007158114
-0.16178698897220353,-0.1793827006393538,-0.1884650343172611
-0.1899334649193946,-0.18555167942596176,-0.19431445803578795
-0.21304262142751715,-0.19080321316906745,-0.19925173216689834
-0.23887704187169354,-0.19490718944744861,-0.20301237651002652
-0.25594936785237427,-0.1976474272852559,-0.20536790421723186
-0.27602873259683414,-0.19884189410158026,-0.20612894193795445
-0.2929156152136864,-0.19834767544499987,-0.2051229691276117
-0.3051437762682969,-0.19604305971167985,-0.20222410180454867
-0.3175183340526904,-0.19187303118442253,-0.19722947028401144
-0.3250567518768244,-0.18581431483692123,-0.1901958332695881
-0.32360519891166223,-0.17787198655431577,-0.18126544583185966
-0.3261611234140042,-0.16811507532374953,-0.170487553826484
-0.32815318990337927,-0.15665591016046504,-0.157903511923339
-0.32330893897234997,-0.1436702202603496,-0.14370445364262904
-0.31289018756950704,-0.12937179083655032,-0.1281121312134032
-0.3046735109454498,-0.11400004499909243,-0.11138040639929507
-0.28786641585123235,-0.09784071609115275,-0.09383087388746643
-0.27344837634345803,-0.08122044763544448,-0.07582946154247225
-0.2548506202946761,-0.06444271513656656,-0.05770874628253129
-0.2402890888750893,-0.04779585302373137,-0.03979215938529967
-0.21912165355578905,-0.03154238344303859,-0.022368691951125102
-0.20356196607750981,-0.015929612728383166,-0.005616714323672598
-0.18862460188823704,-0.0011794220230479393,0.010193298791601711
-0.16824565326751842,0.012519213512996407,0.02485933674558892
-0.1579164386217803,0.025034773774409345,0.03823876095341463
-0.14329795914497312,0.036279035450136624,0.05024206389101821
-0.1281120961781512,0.04619458027558121,0.06080901720970352
-0.11894794577026001,0.05474797844386307,0.06989867555931892
-0.10889893010061848,0.06193385456260227,0.07750359021000054
-0.10574129337451192,0.06780622554511441,0.08369488861952072
-0.10173708595512465,0.07247129180585957,0.08847811858588335
-0.09478084338836629,0.07605150321972376,0.09209961969346445
-0.09128605413052726,0.07870764895600332,0.09477947912620922
-0.08526281255581943,0.08062876375169752,0.09669503500119442
-0.08372597833251255,0.08203313303506789,0.09802610442062039
-0.07850757786013746,0.0831208492218998,0.09899627367682431
-0.07164218897567953,0.08413459093242934,0.09986300501078123
-0.06111114585079328,0.08531529213908691,0.10086793171202264
-0.054903936627670846,0.08685559335216017,0.10221616690943869
-0.044382890036114196,0.08892205874852235,0.10408458974427448
-0.026215258378012453,0.09163205163116266,0.10659473091016139
-0.015107317972945136,0.09501851351163099,0.10978839512799667
0.0016604656087286203,0.09905533482144882,0.11367667588298493
0.01658940643643526,0.10367797980152547,0.11817662486287679
0.03300379763550735,0.10882437694598063,0.12316674941117721
0.054470011992916116,0.11442802401560834,0.12856638085390115
0.07241213468899231,0.12038678270544537,0.1342813192801591
0.09179332165950857,0.1265627101040167,0.14017109206862932
0.10506046487687741,0.1328074358511312,0.14610099425147546
0.12408334281888803,0.13895319062881295,0.1518892188775107
0.14074320372659588,0.1447764861628187,0.15732231811034655
0.15621706038858582,0.15005937168124336,0.16216940643549188
0.17285493653869033,0.15457133234785103,0.16620980644816355
0.18591425814341772,0.15808609083134284,0.1692368286636627
0.19632089023181948,0.16041959133628858,0.1710322244802439
0.21095194839202733,0.1613910612528756,0.1714113060576734
0.21254741103278726,0.1608669100332862,0.17023498824232203
0.22272794733180337,0.1587812619097101,0.16741770716471852
0.22596476130334883,0.15510169907162433,0.16292690154248238
0.2264696755603616,0.14985372536333744,0.1567988617943097
0.22526330500470687,0.14314273210562922,0.14912385898249253
0.22321414747773907,0.13509550399566453,0.13997615831161625
0.2136710648833352,0.1258760057048577,0.129577823263784
0.20852999578121578,0.11566089848791698,0.11814082719449323
0.2044504711723255,0.10465917576146358,0.10592068874827937
0.19464013006567984,0.09307398302471695,0.09306278793283514
0.17969485350601697,0.08109946566794786,0.07978499137445198
0.16789871175801796,0.06891291629040741,0.0662749599948558
0.15196085004778215,0.05666660486684446,0.05269641918423919
0.1433897708698485,0.0444882258012373,0.03918985389210959
0.13178682644631848,0.03247859087110435,0.025862765284368268
0.11557254060387742,0.020725529847214944,0.012814370368400841
0.10029141132451366,0.009312435424380414,0.00011758842787115416
0.0830781792176375,-0.0016757922750381114,-0.012147201217635226
0.06650501948077096,-0.012173632441247674,-0.023892376601450944
0.05712871745612178,-0.022098701735052583,-0.03501547786886041
0.04334873469500089,-0.03135977261200883,-0.045462569717085524
0.030539744544955998,-0.03985466754941547,-0.05508117841530602
0.018008271589744974,-0.0474684904879233,-0.06375456871573965
0.013968539330846061,-0.05405033757832142,-0.0714225505378573
-0.004278328180762101,-0.059485437270884255,-0.07793440852824932
-0.005108009141859558,-0.0637181818733898,-0.0832148085921251
-0.013667819120069783,-0.0667471580280605,-0.08724115186462192
-0.016055818047804513,-0.06860283973814241,-0.08994436540898158
-0.01905453128381021,-0.06936569514313862,-0.09157991605262482
-0.020660283316334762,-0.06914157250911618,-0.09218046704462562
-0.016769551412208577,-0.06805774624299861,-0.09184343798290907
-0.01785548585082815,-0.06627255876199667,-0.09071766303403525
-0.016848821321016037,-0.06394926645339706,-0.08894128361322856
-0.013287511192623322,-0.06122325913498893,-0.0866558152330734
-0.01201596801014194,-0.0581792756919685,-0.08395460884211924
-0.007596939430849961,-0.05489786498012366,-0.08090553873895888
-0.005659365363216039,-0.05143891570687021,-0.0775619380546339
-0.0037896738886857187,-0.04784529406495946,-0.07396266143358077
-0.00414367892654063,-0.04415010610557455,-0.07013954150058223
-0.004868109722887354,-0.04038514203613589,-0.06611748806211852
0.0005908459878137388,-0.03658002044247299,-0.06192445005438899
0.002566083575793165,-0.03275990382211082,-0.05757881451687616
-0.0003364942510453925,-0.028950710750978745,-0.05310618698352734
-0.003130031639394418,-0.02517533773238613,-0.048525241887273717
-0.0017002951215782922,-0.021450437265587503,-0.04385574234628049
-0.0009758866293985819,-0.01775835880888783,-0.039082323120929366
-0.008549052647708513,-0.014053042065560394,-0.03416173740090315
-0.01032381462761465,-0.010292602042048857,-0.029054469400182498
-0.012799992151741794,-0.006458312848336445,-0.023747741953737397
-0.016788561652592734,-0.002583907789214424,-0.018286198249874392
-0.01715910534994916,0.0012778068599490747,-0.012739918174850854
-0.020334765727196457,0.0050785122904070685,-0.007171125626238435
-0.027928428662145354,0.008781560986011284,-0.0016363860228381722
-0.028823115933418894,0.012352668310319516,0.003811547978509811
-0.036457580968087454,0.015748607194182307,0.009104634189426591
-0.04338438531628844,0.018924107695152233,0.014179320942207663
-0.04878902545699864,0.021843432897882823,0.018978339908160075
-0.055146959295018054,0.024468744518066608,0.02344831710435549
-0.0630118107276782,0.026786315246119005,0.027556051601425866
-0.07083581393511373,0.0287936685982602,0.031284517446504866
-0.08109933522683235,0.030486363761794956,0.03462779759922277
-0.09465604402282202,0.0318675011408562,0.037578411016338305
-0.10889358181068122,0.032958567795431284,0.04015404243535478
-0.12178905290437506,0.03381237469748862,0.042403325480712385
-0.1352975746887068,0.03451850219671581,0.044419986280254814
-0.14702071927024574,0.03518014665479476,0.04630230609128043
-0.15937975529866275,0.03588585520397877,0.04814733836596059
-0.17469018366241224,0.036703571926382274,0.05002831221018545
-0.1865506400848287,0.037676644166846913,0.05198978704520842
-0.1958176142963866,0.03883643795292904,0.05407636220005608
-0.20448734271701413,0.04021793315541253,0.05631627069204174
-0.20780820036995412,0.04181365260284869,0.0587127301724267
-0.2132687312393947,0.043560081912421465,0.06120829242911972
-0.21118276995939733,0.0453827159180252,0.06372918095852516
-0.21137195554628252,0.04719933941219853,0.06619970141713287
-0.20437794503864648,0.048904186079348065,0.06850900534228951
-0.20273363305613676,0.05038122492115961,0.07054060863135629
-0.19303356764835994,0.05152705285854427,0.07218234322614112
-0.18859212070559525,0.05226334318970699,0.07334481486324984
-0.1751715327364842,0.05254382436250144,0.07398043961999715
-0.17056914463438744,0.052342439142898475,0.07407864894886346
-0.1556299983905871,0.05167320776369285,0.07364552105043304
-0.1533128566647699,0.050587966306489,0.07270823035398176
-0.14366067847978614,0.04914138912264508,0.0713305448093232
-0.1356882034219208,0.047402374839700605,0.0695935948245477
-0.12507908073373677,0.045450837067590275,0.06757466163550288
-0.11718155115356596,0.04340009164035878,0.06538944659272387
-0.11027930526728238,0.04135987779265681,0.06315460756766204
-0.0944966917562603,0.039387486216650655,0.0609225929551752
-0.0931750657281932,0.03749790140040542,0.05870437989168645
-0.0839553077443606,0.03567989511820228,0.056484497278856016
-0.07372204721894235,0.03391475413498082,0.05424092300065762
-0.06279244512543475,0.03215574389125301,0.05192242391144213
-0.0536462849795156,0.03034908267469487,0.04947319168477376
-0.043613741068171744,0.028472966837819493,0.046868198804432715
-0.03087431862768373,0.026515408944731866,0.04409995583220103
-0.01858490702760165,0.024441575444049086,0.04113154581728156
-0.0050617928197536745,0.02218146215189476,0.03788927319842468
0.004947028179468554,0.019649539526382535,0.03429225663237585
0.02303680296372542,0.01671891414113594,0.030206028766618445
0.0330395176043177,0.013247533411702761,0.02551747059774242
0.042361784134600684,0.009143413130922104,0.0201436357058617
0.05608481997467365,0.004391239067038356,0.014038641412516269
0.06717914143539877,-0.000969622555002724,0.007266260588167211
0.07933926320328136,-0.0068596712743561284,-7.714247082672681e-5
0.09473100094436541,-0.013181862624733658,-0.007902930043761719
0.10376751221409256,-0.019839874266485032,-0.01610918402337397
0.10728540252044322,-0.02671060602026079,-0.024566182352094533
0.11732152504051692,-0.0336386709318185,-0.033097716945227625
0.12566847179813462,-0.04045950918130325,-0.041531613146103916
0.13547635787034062,-0.04699704467342664,-0.04967686239966257
0.1407334530812537,-0.05310182826708489,-0.05737542813275976
0.14452047503985793,-0.058643288389578455,-0.06449435286467504
0.15188920646661053,-0.06351203590633009,-0.07089191411244194
0.15796177229901234,-0.0676332456234872,-0.0765126448074362
0.16398736686822118,-0.07096088598547844,-0.08131171353238689
0.16931505534618554,-0.07346644350241795,-0.08530116206540655
0.17667530326821038,-0.0751444969349647,-0.08837813112389327
0.18820692678661394,-0.0759848623078313,-0.09054076130754406
0.19264562147362663,-0.07602092722223953,-0.09183906661732388
0.20342024087264785,-0.07529551684024331,-0.09233927736303225
0.21639203326943857,-0.07385914471543546,-0.09209860948207169
0.22335075858455442,-0.0717853908840522,-0.09114153720579321
0.23538445391717983,-0.0691750884562302,-0.08955451600253836
0.24316003651078053,-0.06616530837172756,-0.08747270736111985
0.2546325453145464,-0.0628934307002007,-0.08505362309472438
0.2634564632559066,-0.059495792593244966,-0.08242768439150146
0.2740816206100388,-0.05610425106489563,-0.07973164239955004
0.28493025712768527,-0.052868561267073594,-0.07712607522653961
0.2942440753519871,-0.049923352364786615,-0.07474397294805227
0.29646587087835863,-0.04737209369993385,-0.07270724937808228
0.3051674406964065,-0.04529899199661785,-0.07108136423897375
0.3064760927531519,-0.043778625884591194,-0.06995176904912569
0.30889018463595824,-0.042840343287486274,-0.06935624224238726
0.3106114232107779,-0.04245417493913735,-0.06923899133914153
0.30636248181892534,-0.04253620954164148,-0.06951876137784697
0.30637760019907223,-0.042960469849337456,-0.07008101031259271
0.30190516951114005,-0.043584735618578625,-0.07077055977570475
0.29372498085693055,-0.04425398722933101,-0.07142425713560839
0.2935600823937681,-0.04477571419103455,-0.0718337304330572
0.28132551737792405,-0.044949280808218556,-0.07179236537636309
0.2704505514514101,-0.044606707410773695,-0.0711134665129054
0.2609637823971202,-0.043620429728903426,-0.0696498317650176
0.2504238880233352,-0.041894250493525034,-0.0672222230519887
0.23623082174209062,-0.039360467628176944,-0.06382832392488742
0.2253639619068174,-0.03599475091975675,-0.059471876742496224
0.21316514797977687,-0.03180125708338902,-0.05409518349066858
0.19471981241923347,-0.026819342551315448,-0.047726387288104286
0.1825556875368612,-0.021138355898239775,-0.04042019646286061
0.17119079211491053,-0.014891156745829871,-0.03241240703333921
0.15390625273693684,-0.00824681217968547,-0.023836210743452022
0.13683318675555597,-0.0013762409471433927,-0.014865857939563354
0.12253363771472993,0.005571807063123385,-0.005693983451886049
0.11047809561388769,0.012449722903354287,0.0035138713814746193
0.09591323400312253,0.01911732859446889,0.012597348947119783
0.07675296849679461,0.02545001440462378,0.021397460502009656
0.06384141568197814,0.03131182646939568,0.029768604443093573
0.049556098553813994,0.03657443563671764,0.03754491782112252
0.03255695774181926,0.04111886341733178,0.044538066008533675
0.021130657152747565,0.04484174695110715,0.05068625951287114
0.0033974961837802678,0.04766541563666352,0.05585184734336097
-0.01209335523870196,0.04956542047125545,0.059982274413266916
-0.024964694850290233,0.05055823429155833,0.06308397952651135
-0.04559529975885544,0.050703734825175636,0.06520032875881521
-0.05533129795943817,0.05006542493839289,0.0663230108304105
-0.07654832341541923,0.04872305151924751,0.0666558220398961
-0.085152864470853,0.04677094926123777,0.06625118920672192
-0.10291746867284941,0.044318746221268884,0.06519622009613293
-0.1174728485200861,0.04148728107715845,0.06360864514718789
-0.12833964102939596,0.03840978369979693,0.06164315286260578
-0.1499144232613675,0.03520166036005221,0.05943367564769939
-0.16472828499404282,0.03196033117847269,0.0570854076218326
-0.17828851172554366,0.02876007811230705,0.054691750968073986
-0.19139997228980302,0.025660206136072294,0.0523193712748961
-0.20672106189340486,0.022700196033372273,0.05001783663236349
-0.21895433559607497,0.019884997220540806,0.04780041071123096
-0.23573199672828987,0.017201771200852124,0.04565628696678977
-0.24538369141575658,0.014580273372700566,0.043519200527943
-0.2616020103903887,0.011954761036528172,0.04132444576044829
-0.2671015512877389,0.00929421932781393,0.03904074567715657
-0.2793517734385662,0.006591502607544924,0.036657754062580455
-0.2866384702891078,0.0038390448326411416,0.034160765347764896
-0.30011262562029595,0.0010276339614089074,0.03153003588888032
-0.3116953860886761,-0.0018763838658542148,0.028716725344579617
-0.3176398477920292,-0.004924248579843133,0.025654999954065796
-0.3257805190262261,-0.008167991653587956,0.022276330263013733
-0.33347147035982505,-0.011654303375431024,0.018533487052903766
-0.3411138164168512,-0.015447170408629923,0.014316683351792455
-0.34504619725592023,-0.019606436828653723,0.009589291322561151
-0.3450629239955074,-0.024149903305454627,0.004335861250119392
-0.3452347222841058,-0.029071274662274455,-0.001466272484789104
-0.34678659901153175,-0.034349746369485665,-0.007795675638031751
-0.3471370872880754,-0.039947905815630326,-0.01461069138692522
-0.34194586333049576,-0.04582723744504654,-0.021890952413434413
-0.3331932589475927,-0.05193132984430978,-0.02953575276107366
-0.33064160194553827,-0.058188128525965874,-0.037461124267394466
-0.3185058417719029,-0.06452767753939317,-0.045587961346944095
-0.30773402682401807,-0.07088832362561269,-0.05384007865713423
-0.2965841975386806,-0.07718145413855666,-0.06211629592578599
-0.2839563306610452,-0.08328225516334081,-0.07028154923048342
-0.27126287772362884,-0.0890504722529806,-0.07818302844995381
-0.2556433032423051,-0.09433285546551119,-0.08565002100444437
-0.24218348605030157,-0.09900692234467076,-0.09253364635885444
-0.22663782372328461,-0.10297565859787788,-0.09872093404082302
-0.21218026929058817,-0.10616966129829256,-0.10416459163304692
-0.20468419216413886,-0.10853843908843772,-0.1087567694639739
-0.1855669026244158,-0.11006899945296934,-0.1124996624956251
-0.17378626384765575,-0.11078524995824374,-0.11540827387134947
-0.1564743716204108,-0.11076555742310581,-0.11752364382373255
-0.1439095415786864,-0.11014635755559661,-0.11897117197597903
-0.1276412103997489,-0.10903980651513005,-0.11988177033982778
-0.11570398099932191,-0.10756034687246875,-0.12035125514832974
-0.09811237388977063,-0.10582791808448512,-0.1204961184373858
-0.08383162606961667,-0.10392377085013943,-0.12038227027748152
-0.06723529076345501,-0.10186972612800262,-0.12001422467791895
-0.05514904526352815,-0.09966218312451602,-0.11939552742220565
-0.03391203174485032,-0.09731389387836882,-0.11851153798651935
-0.015160859360177874,-0.09483172452463214,-0.11735574209351288
0.005074733449912606,-0.09218835202292781,-0.11589982885568018
0.02750700979986288,-0.08933069754233662,-0.11408389041874728
0.04690281672075236,-0.08621809559109986,-0.11187363215021529
0.06968372006606656,-0.08279313034900782,-0.10919649946908354
0.0936975448908841,-0.07896491386702342,-0.10594423480628354
0.11739145248840968,-0.07464942759051073,-0.1020470457848256
0.14539259756797684,-0.06978183840716864,-0.09742870604045925
0.17002733710204437,-0.06434288973912143,-0.09205210488463351
0.18977721562427424,-0.05836229498838816,-0.08598531076981035
0.21467255041880365,-0.051856857064853906,-0.07924387980918529
0.2400207373027369,-0.04484298679945161,-0.07186102556325304
0.26169448467219675,-0.037339129893858757,-0.06380493812166549
0.2769607506120241,-0.02938335665877523,-0.055161183299611755
0.2972678502360963,-0.021051785757012026,-0.04601534456817476
0.3045987166090076,-0.012431747964586876,-0.036460084388863875
0.3184651160359395,-0.003628280162096846,-0.026603196539196003
0.3228750713188062,0.0052176245974788924,-0.016597946660734594
0.3285150679221113,0.013979958660677668,-0.0065763733583838295
0.3245473931573983,0.02259893728471959,0.003390895412257212
0.3240820271015442,0.031071670746358925,0.013289057961623208
0.31353619169979974,0.039415676523127,0.02312794200961046
0.30675004883570156,0.04765158787929792,0.032920683321998184
0.30132677224326165,0.05580350582413412,0.04268463463665896
0.2905375492235294,0.06388401643255288,0.05242302829396224
0.27705537576709105,0.07184744374874692,0.06207666952124771
0.2723291455867769,0.07959381513167796,0.0715366217755057
0.2553831648336049,0.08699102132687646,0.08066255842290061
0.24741269798047283,0.09388826377839798,0.08929398012933513
0.23966867159595331,0.10011153403136169,0.09721650813215592
0.2304338385887335,0.10550461724983792,0.10431919925768528
0.22744953126224826,0.10989087961978398,0.11042050801047001
0.21555369842290964,0.11310306514156049,0.11531128048122395
0.2114657443679812,0.11501154640262823,0.11885257257026734
0.2067908463853759,0.11555349674519158,0.12086920978764505
0.2001737439562881,0.11471893306004348,0.12139219517382353
0.1917788398076894,0.1125773409068173,0.12063351061867111
0.18117035515622407,0.10923454990046026,0.11856240455841233
0.17565065492805915,0.10481973854301802,0.11530669325171626
0.1649734637642403,0.09949148900924351,0.11100508716115866
0.15401589018398354,0.09340394093157187,0.10581345660668787
0.1422234865500476,0.08671616704666671,0.0998917281362964
0.13035085138886598,0.07958023422060215,0.09339059174463923
0.11864100518840685,0.07216058521967297,0.0865110309048781
0.09574357203559163,0.06458607145183194,0.07938125310311168
0.080425733242352,0.05693903797787164,0.07208797412687967
0.06586800764890971,0.049268211674050495,0.06468734256194471
0.042208480195505806,0.0415897658948783,0.057195050959575555
0.02370292175494911,0.033913169371574244,0.04962382267434347
0.0005183994279951724,0.026252499865632616,0.041990004465045354
-0.019651875452912713,0.018597140695758504,0.034283579567159175
-0.04397543950213525,0.010927749852426193,0.02648630488191303
-0.06516691960158079,0.003250221560618189,0.018605953820374617
-0.09137690061035071,-0.004418831116628334,0.010660249556256787
-0.10922980284555843,-0.01204995492568821,0.002681537156774282
-0.12416296405773214,-0.019598370563041593,-0.0052812190873834505
-0.14754881493592328,-0.027030771348813744,-0.013191272369321645
-0.16414320835812446,-0.03432907725938125,-0.021028409538000642
-0.1767709326219419,-0.0414967763824594,-0.028796087984338966
-0.18940296723658853,-0.04856662561319537,-0.03652724827165107
-0.2003898077366029,-0.05556220931941566,-0.04424811366217834
-0.2094062337645703,-0.06250465228367147,-0.05198254475596903
-0.2130098544761335,-0.06938709348605376,-0.059722052622007936
-0.2180025128453739,-0.07614997759301878,-0.06740557425478373
-0.22277833080997433,-0.08267887440451344,-0.07491689220560699
-0.22582624842836801,-0.0888377612361237,-0.08211095830352932
-0.22670641572204112,-0.09447720642801435,-0.08882883401081551
-0.22940580493716117,-0.09946265324372074,-0.09492128136351176
-0.22359235920418918,-0.10370562506735033,-0.10031821052739533
-0.230563636570317,-0.1071541638113664,-0.10494181623897375
-0.23277198938741192,-0.10981302246579183,-0.10881649714367973
-0.22989600045006656,-0.11169944944075152,-0.11191961031053026
-0.22586464278759,-0.11285413172605782,-0.11430967014667891
-0.2294957399344848,-0.11330138042339007,-0.11599759792842915
-0.2283278093837881,-0.11307887805383249,-0.11702206374415798
-0.2312255750379681,-0.11225464113316196,-0.11744810296651889
-0.23734149503586244,-0.11095666911571472,-0.11737875692791863
-0.24228475335129654,-0.10931141214462653,-0.1169361397489925
-0.2497654335773082,-0.1074628275918036,-0.11624527048536774
-0.25039640456473417,-0.10554163558155581,-0.11542152141404584
-0.2586765240976065,-0.10362578334426535,-0.11453503165739465
-0.2628540312104819,-0.10172446246373652,-0.11358306645706177
-0.26619151016640663,-0.09981563119932346,-0.11253047786716507
-0.27274865189262915,-0.0978704221303998,-0.1113369346289187
-0.27334293375507795,-0.09585672629337136,-0.10995218549203863
-0.2771746987445604,-0.09374343772204069,-0.10834780535589097
-0.2687860020137372,-0.09151172858396937,-0.10649568466799006
-0.2667103735340942,-0.08916405988089396,-0.10438535830517967
-0.2643096845461769,-0.08671115309941914,-0.10203904588529962
-0.2540279903112577,-0.08415249935422496,-0.099453150711427
-0.23875711740798378,-0.08148993142037635,-0.0966315513836707
-0.2280035624787427,-0.07875726995744206,-0.09361868604423221
-0.214541253221842,-0.07598620520645286,-0.09045280035187651
-0.19312136434982075,-0.07321193703206262,-0.08717970399833995
-0.1714183566521204,-0.07042921787059742,-0.0837946853074048
-0.15046655375974827,-0.06761107433088234,-0.08030399861331596
-0.12847097963445195,-0.06473304503342976,-0.07668805905825248
