θ,cost,cost_baseline
5.0,0.11471041729212827,0.1449980044180535
5.05,0.11283087991792115,0.14504722247277846
5.1,0.11098232813066942,0.1444655504092514
5.15,0.10920545873341861,0.1434301070134111
5.2,0.1074784935954771,0.14137856228620818
5.25,0.10582237164075811,0.13903261505498246
5.3,0.1042417104643549,0.1361649033712249
5.35,0.10281709387047643,0.13286780421853212
5.4,0.10151266310273112,0.1290838800906359
5.45,0.1003284810447206,0.12496919913824416
5.5,0.0993351028165246,0.12127007542870621
5.55,0.09849787549715151,0.11672984803931137
5.6,0.09784683886678139,0.11282879238958439
5.65,0.09734888736144112,0.10881293036874312
5.7,0.0970201356278768,0.10520205578346288
5.75,0.09682444885934703,0.10197001982155947
5.8,0.09678434987740457,0.09919887063496478
5.85,0.09683473792348365,0.0964170231585206
5.9,0.09701545211913797,0.09413481236197356
5.95,0.09727910550184536,0.09266227242800865
6.0,0.09763206976295245,0.09116233527786388
6.05,0.09805940143782024,0.09007854460513427
6.1,0.09856755251574248,0.08938469473313312
6.15,0.09914012054436486,0.08909643931911931
6.2,0.09977238131027943,0.08893933969473293
6.25,0.10045917282707356,0.08881273943708771
6.3,0.10119075040509386,0.08923974046866018
6.35,0.101990408506271,0.08948373936769297
6.4,0.10283094530300659,0.09013952084588786
6.45,0.10370736571745584,0.09104859839889277
6.5,0.10462593008920298,0.0914793374084195
6.55,0.10561477968667028,0.09215661776414608
6.6,0.10661689783717058,0.09294835988021388
6.65,0.10766835755162858,0.09375697395865532
6.7,0.10875516207240427,0.09453065903360013
6.75,0.10987287470560737,0.09515446117640457
6.8,0.11102315101557683,0.09569371607747905
6.85,0.11219253944452232,0.09668258484077574
6.9,0.11339129002316779,0.09677097453300253
6.95,0.11460726602979493,0.09753905804504552
7.0,0.11584131573226857,0.0981236571836227
7.05,0.11709868637694887,0.09879085942124466
7.1,0.11835249502843868,0.09962242308595284
7.15,0.11961781703843992,0.10032912618687698
7.2,0.12089179734475314,0.10102229651287974
7.25,0.12217022809385839,0.10202407610711728
7.3,0.12344536271134024,0.10311378250126342
7.35,0.12470147775344803,0.10391515937519108
7.4,0.12596738930381587,0.10533659621506698
7.45,0.1271949781055828,0.10667643044559405
7.5,0.128414586753353,0.1082101679528298
