y,yhat,yhat_baseline
0.0011739110678689875,0.0,0.0
0.0003508470292090163,2.6969383805573022e-6,2.6942229804885054e-6
-0.0005668325097885549,3.52698885230413e-5,3.350445443395257e-5
-0.0005561148441821389,0.00015079838891642546,0.00014482334873789374
-0.002265604885815358,0.0004005050424259058,0.0003881160477750673
0.0033331885643546125,0.0008268481074031778,0.0008046444687076667
0.0011256970130659753,0.00146289628426063,0.0014265235066220244
0.003759599659177063,0.0023379090153962134,0.002283939149048379
0.003313746795418234,0.003463891380954743,0.003387767736062444
0.0004042294723969292,0.00481769723851083,0.004716719164512957
0.006257891357439378,0.006348634475249026,0.006226694958825297
0.00931403802839981,0.007998604229693894,0.007867342505032364
0.010040415397571105,0.009715810032700879,0.009603929449188258
0.012254092573701629,0.011433925286171084,0.011384691457261622
0.017586529135014715,0.013090631770113853,0.013162720605636542
0.01967770223928669,0.014639397306251455,0.014903669760401823
0.019100891935203878,0.016041777574133786,0.016579058278793444
0.025059251962610534,0.017273101228115966,0.018168146231552558
0.024351624802878443,0.018302355848101706,0.01963794528755841
0.028006032919816477,0.019110148391605974,0.020968550953828984
0.0348555052716341,0.01969659093150999,0.022158322288487107
0.027661272237864076,0.020070286443107484,0.023209956729103948
0.028480710362039446,0.02021167707414816,0.024093436291265098
0.023920820581585255,0.020105855969080978,0.024785487355380612
0.01940068560204257,0.01976871567876709,0.02528668685580088
0.006750562942835742,0.019242803556495512,0.025626180963142887
-0.000771307646245477,0.018555171491675855,0.025812609610706715
-0.01936974721841818,0.01774986566909143,0.025878221621890015
-0.038966033694874974,0.01687818900323563,0.025863536066376182
-0.051264843743187856,0.01597788709985969,0.025797029007349155
-0.07666846200643708,0.01505549625077053,0.025675817618064426
-0.10630238546235407,0.014113210083179248,0.02549063823856037
-0.1262688376603874,0.013167193007973343,0.025246978342650946
-0.15447057603510944,0.012254412654444847,0.024971183114526983
-0.18143656473980638,0.011395933040147993,0.02467418007888357
-0.20336067568388094,0.010584332379112877,0.024339454517375188
-0.2238924557037194,0.009814309326889568,0.02395351491939295
-0.24791078936032024,0.009086365760193648,0.023512872414406197
-0.26790987707315833,0.008401949850034505,0.023013931983385118
-0.285040620983849,0.007747726709906821,0.022443971962747094
-0.2994123913133199,0.0071036333662439985,0.021786085734709804
-0.3136554928087605,0.006427909205332856,0.02100567468071563
-0.3195421503651009,0.0056396925323422935,0.020031660159400055
-0.3247556520193795,0.004650993501790144,0.0187878891220256
-0.3244687035390882,0.003355659268528863,0.017172304400295532
-0.32469260736219874,0.0016532140388950938,0.015099110791675197
-0.3184297596527918,-0.0005331544086564912,0.012501034860218209
-0.31209651427153756,-0.003244843267035232,0.00936459159797252
-0.29960649813725754,-0.006490509279696763,0.005656405032435402
-0.28814924056101676,-0.01024317781627186,0.0014060059363583653
-0.27660028889172555,-0.01442914663606416,-0.003320173604969055
-0.2628758469747561,-0.018951859133963328,-0.008429998099564944
-0.24770618586837997,-0.023681430592543455,-0.013791568754411484
-0.2263173727605206,-0.028456705275280977,-0.01922319846694454
-0.21340202702188307,-0.033092445957231285,-0.024534886088869973
-0.19864161599408667,-0.03741298695351773,-0.02955162215624378
-0.1803391195147118,-0.041265543724018666,-0.03410420717314261
-0.16279382760442496,-0.044522204944124615,-0.038082385922185054
-0.14761213185574532,-0.04707517548294885,-0.04140004574570176
-0.13317859603645538,-0.04880165928358803,-0.04391104011711982
-0.11345493392734123,-0.04957706546766113,-0.0454870167722565
-0.09764992896178008,-0.04930220047514885,-0.0460218282053368
-0.08269552003327532,-0.04793067313344202,-0.045468736272594464
-0.06987383277137735,-0.04550219185130822,-0.04386275792923138
-0.0457222930036937,-0.04213320372148184,-0.04132307034408249
-0.0314628949979692,-0.03800074676641692,-0.03802460889250098
-0.012572301932979497,-0.03329147328237435,-0.03414567209870362
0.0013180043484008208,-0.0281792727830021,-0.029851106666680078
0.01377005090749884,-0.022839092372306108,-0.02534066053863188
0.030310448406128544,-0.017465251267482707,-0.020804193799937393
0.04676409859252394,-0.01225090864580418,-0.016432424731078612
0.06099051380936653,-0.007354624297374567,-0.012399992359442863
0.07901088208268166,-0.002940210098648833,-0.008855603184538837
0.09685579391596816,0.0008307782604737451,-0.0059267404608382805
0.11472475373459312,0.0038279000251159817,-0.0037751866089131346
0.1290580492598552,0.005926301239414227,-0.0025259968250465436
0.14550154615096103,0.007022033183934786,-0.002300807289544379
0.16707738189420088,0.007036929621900532,-0.003183156378399032
0.18873966046205015,0.00595630934276822,-0.00519649288366285
0.2015223393085749,0.0038117193021559408,-0.008304072258005097
0.22531363352586742,0.0006869726057741962,-0.012428019760904258
0.24274189783508146,-0.003313902591204979,-0.017456149038199406
0.2643346430330809,-0.008051584178949352,-0.02324326866038
0.2753257186727235,-0.013371755635100851,-0.029626599140893637
0.2978481515119343,-0.019125050041789736,-0.036453553039467686
0.314701919532295,-0.025156231165516026,-0.043543033106257074
0.3319085111923193,-0.03130516776904032,-0.050694433772514744
0.3498474485492489,-0.03743643632439461,-0.0577742600483296
0.3671358032425469,-0.04344211452043344,-0.06466266600510003
0.37722458614277077,-0.049210748907384416,-0.07122837210040432
0.38578523194746683,-0.054638301934229604,-0.07734336557125784
0.3984341238567003,-0.05965322071198786,-0.08291131705219262
0.4107079510420036,-0.06418449220759354,-0.08786926903723562
0.41723950696451634,-0.06817918313793757,-0.09215508351973097
0.4178617104072217,-0.07163124826607888,-0.09576693770302652
0.4196975313405432,-0.07458572528845159,-0.0987356143603301
0.41636725301149774,-0.0771337530944624,-0.10116562020644217
0.40860309721942173,-0.07936770267643803,-0.10315157415275668
0.40480188444540594,-0.08140803894245499,-0.10482768537870603
0.38945428167927953,-0.08340945446241037,-0.10635563630861052
0.3804489682536013,-0.08551013251982358,-0.10789636145302506
0.35685030807453755,-0.08782394450709424,-0.10958804301821626
0.3388881172447548,-0.0904830531755814,-0.1115760056579751
0.3192767297775242,-0.09360812812545607,-0.11400585892016497
0.29278890963965337,-0.09727645714711648,-0.11697512904151787
0.2632161915434101,-0.10153239140504432,-0.12054262107251038
0.23385729841000968,-0.10637417892168693,-0.12473101926571727
0.19863520660997747,-0.11178119761309425,-0.12953046033753698
0.16598955654230227,-0.11769995807185443,-0.13489782283772703
0.12419114964590876,-0.12406676966467746,-0.14080972900966934
0.09322258778934164,-0.1308262930492833,-0.1471672408351717
0.056812843955320526,-0.13790050625501374,-0.1538533676642201
0.017460369716221162,-0.14521726981128372,-0.16078950200271094
-0.018253192988402826,-0.15267836149269168,-0.16790685236618547
-0.05440328129216168,-0.16015403371713363,-0.17502592724071844
-0.09218950085130986,-0.16746109117695585,-0.18195087007158114
-0.12811206162986752,-0.17438436070847185,-0.1884650343172611
-0.15853139477601555,-0.18067495342442313,-0.19431445803578795
-0.1957759481925595,-0.18607539186063665,-0.19925173216689834
-0.2257254320660762,-0.19036180919942244,-0.20301237651002652
-0.2490170819692776,-0.1933276636957185,-0.20536790421723186
-0.27986127855141213,-0.19479764917857245,-0.20612894193795445
-0.29878011555313744,-0.19463855519641554,-0.2051229691276117
-0.32170605052323337,-0.19273635085677882,-0.20222410180454867
-0.33625842325718824,-0.18904112446813395,-0.19722947028401144
-0.3518793043767258,-0.18353108672965598,-0.1901958332695881
-0.35849926871115223,-0.1762180422854937,-0.18126544583185966
-0.3704076927998143,-0.1671640651588063,-0.170487553826484
-0.3692148871236452,-0.1564832980087976,-0.157903511923339
-0.3696627689413354,-0.14433647235211547,-0.14370445364262904
-0.36449178743153954,-0.13092866405352102,-0.1281121312134032
-0.35760449276566203,-0.11648493380326949,-0.11138040639929507
-0.3485172963427146,-0.10127272651975901,-0.09383087388746643
-0.3300707597017617,-0.08560104294126034,-0.07582946154247225
-0.31735538797754487,-0.0697584919708051,-0.05770874628253129
-0.2992415595143424,-0.05401859678088437,-0.03979215938529967
-0.28008051654375143,-0.038631223667607066,-0.022368691951125102
-0.26516211200022444,-0.023833477381069782,-0.005616714323672598
-0.24668912689106764,-0.00983499858870217,0.010193298791601711
-0.23038512803804923,0.003182238921331643,0.02485933674558892
-0.2184394673954173,0.0150918163038507,0.03823876095341463
-0.20379775234770992,0.0258147984153345,0.05024206389101821
-0.1937016287579985,0.03529342911535683,0.06080901720970352
-0.1845960013317791,0.04349208210762562,0.06989867555931892
-0.17810520419978468,0.050405233342970604,0.07750359021000054
-0.1729261435809195,0.05607993561896547,0.08369488861952072
-0.16683404127619578,0.06062377438555975,0.08847811858588335
-0.16528811371829835,0.06415509435732668,0.09209961969346445
-0.15693836742261982,0.06682451835720317,0.09477947912620922
-0.16254862716267196,0.06881491750771715,0.09669503500119442
-0.15575226957756264,0.07033659098710895,0.09802610442062039
-0.14960161656578597,0.07158141708613062,0.09899627367682431
-0.1422666840571769,0.0727843760731742,0.09986300501078123
-0.13494185553872257,0.07417241842000104,0.10086793171202264
-0.12073071079591217,0.07593406989291944,0.10221616690943869
-0.11517538728882962,0.0782282790640626,0.10408458974427448
-0.09903664165038306,0.08117273898487623,0.10659473091016139
-0.07662230549861067,0.08479822452812741,0.10978839512799667
-0.05880545750353955,0.0890804399842651,0.11367667588298493
-0.04250275482759183,0.09395843108122515,0.11817662486287679
-0.01593158522648952,0.09937245565309985,0.12316674941117721
0.006250551747682336,0.10525757649850467,0.12856638085390115
0.025476435902153937,0.11151160955700036,0.1342813192801591
0.04612864341148427,0.117996860651737,0.14017109206862932
