θ,cost,cost_baseline
5.0,0.763455127168177,0.76927329508209
5.05,0.6955818082184837,0.7006211513090584
5.1,0.6316833573203867,0.635988947512178
5.15,0.5717414236200756,0.5753555109726325
5.2,0.5157400108054958,0.5186994136850211
5.25,0.46366529975324167,0.4660029276330485
5.3,0.41550555144326673,0.41726063496751953
5.35,0.3712506069471371,0.37244968234054293
5.4,0.33089186039102814,0.33156712562052004
5.45,0.2944219754692572,0.2945995784259831
5.5,0.26183475983757,0.26153843766251206
5.55,0.2331249519343521,0.23237992758303277
5.6,0.20828807160698978,0.20711682660353462
5.65,0.18732024733393246,0.18574384066592212
5.7,0.1702180945501688,0.16825657379828618
5.75,0.15697863418670766,0.15465110374454064
5.8,0.1475990801229149,0.1449237339630075
5.85,0.1420768332928535,0.13907102569391241
5.9,0.1404092667173818,0.13709073568397878
5.95,0.14259378933925143,0.13897851469080202
6.0,0.14862762069644972,0.14473129040396807
6.05,0.15850776473973918,0.15434601882892796
6.1,0.17223097197963377,0.16781816149831136
6.15,0.18979360443125398,0.18514362303428855
6.2,0.2111916854069176,0.2063198602581603
6.25,0.23642071488041116,0.23134072789132396
6.3,0.2654757101095028,0.2602012604990672
6.35,0.298351141176455,0.29289619014152746
6.4,0.3350409050419375,0.32941779410338434
6.45,0.37553820345243566,0.3697593826326735
6.5,0.4198356394655299,0.41391936001244156
6.55,0.46792509336273813,0.4618803170365231
6.6,0.519797740062393,0.5136367826169634
6.65,0.575443994647639,0.5691826200420703
6.7,0.6348535517317856,0.6285047420457196
6.75,0.6980152426078367,0.691592211066097
6.8,0.7649172202493656,0.7584310203736995
6.85,0.8355466470164398,0.8290143720346392
6.9,0.9098901336515667,0.9033208074615164
6.95,0.9879332482190852,0.98133950692183
7.0,1.0696607540033471,1.0630610111786853
7.05,1.155056680338978,1.1484672044622917
7.1,1.2441041364265295,1.237535559264329
7.15,1.3367854828377717,1.330247082914724
7.2,1.4330821096567838,1.4265894706814644
7.25,1.5329746708407233,1.5265432471133236
7.3,1.6364430038612092,1.6300934875453117
7.35,1.7434661512415912,1.7372054267207597
7.4,1.8540222679293863,1.8478674777035458
7.45,1.9680888139797963,1.962054697447311
7.5,2.085642522667658,2.0797337392577377
