θ,cost,cost_baseline
5.0,0.07392461574321266,0.09014884635294641
5.05,0.07218275627518853,0.09001119823832397
5.1,0.07030925509779239,0.08930983042318137
5.15,0.06831412150243667,0.08817481952751195
5.2,0.0662671737874267,0.08619748209757226
5.25,0.06418644682495399,0.0839424611430032
5.3,0.062123800585319355,0.08126126942452472
5.35,0.06012011629144909,0.07823874942784668
5.4,0.05820868149407533,0.07485393934395926
5.45,0.05643321415772324,0.0712271715515936
5.5,0.054806090569907345,0.06800511382154097
5.55,0.05335399778704138,0.0641354584315901
5.6,0.052093799745627486,0.060838485118780955
5.65,0.05102736760506785,0.05753175966081221
5.7,0.05017055064280929,0.05463319329079526
5.75,0.04949850161346908,0.052088475525587
5.8,0.04902390883842613,0.049997756860993225
5.85,0.048731733264047145,0.04796167840636484
5.9,0.048600213133677544,0.04635137073750137
5.95,0.048626849271485396,0.04541153180925657
6.0,0.04879091209839522,0.0445034113319566
6.05,0.04906963344389489,0.043962422386849886
6.1,0.04945565523392982,0.043733372410953916
6.15,0.04993245421274283,0.04383522043806055
6.2,0.05049087037902398,0.04403515688510783
6.25,0.05110788857101726,0.044292155063035604
6.3,0.0517885409059445,0.044957444356381854
6.35,0.05251392457622646,0.045513764921445106
6.4,0.05327859566685489,0.04637278889908329
6.45,0.054081455995188016,0.04735109754383851
6.5,0.05491554056452267,0.04801145678281126
6.55,0.055775973411551244,0.04885529004699815
6.6,0.056660908999584536,0.04978274454486299
6.65,0.05757387164707486,0.05065512280941313
6.7,0.05851920484223335,0.05149920326473809
6.75,0.05947638102750811,0.052274618537207024
6.8,0.06046010660168883,0.05294992562580098
6.85,0.06146634211815151,0.05392377779833448
6.9,0.062489824306012506,0.05433646691254752
6.95,0.06353600992648548,0.05515605420918586
7.0,0.06459976009303504,0.05593562206871335
7.05,0.06568596921093386,0.0567514720985703
7.1,0.06678195628344787,0.05766462886403464
7.15,0.06790331597647738,0.058515564660195835
7.2,0.06903554266381698,0.05941855900902145
7.25,0.0701791641386745,0.06043017019053008
7.3,0.0713367296865446,0.06157949375936941
7.35,0.0725071263669199,0.06256024773461095
7.4,0.07368182435229192,0.06389399169040019
7.45,0.07486371992706313,0.06519886496671974
7.5,0.07603183998959427,0.0666763912867484
