θ,cost,cost_baseline
5.0,0.16423847416561407,0.20732101971103573
5.05,0.16271738311281686,0.20775145995572528
5.1,0.16115217128117187,0.2075622670509897
5.15,0.1596868796439402,0.20696369478958754
5.2,0.1583626554962716,0.20518281159995563
5.25,0.15711398488759404,0.2031219349713392
5.3,0.1560664720588486,0.20047504242165481
5.35,0.1551249148003872,0.19729698034085383
5.4,0.1543940344211029,0.19347772877908181
5.45,0.15374626901468433,0.18928221129358688
5.5,0.15316078017312384,0.18540685170098942
5.55,0.15271185538695917,0.18050019902463896
5.6,0.15241803124407444,0.1762085609048688
5.65,0.15225611562066424,0.17169152263251516
5.7,0.152169520900012,0.16749225746035454
5.75,0.15218957612772213,0.1636033303155336
5.8,0.15223736808850272,0.1601168873376031
5.85,0.1524012929134711,0.1565153230854985
5.9,0.15263920410282492,0.15346136849258288
5.95,0.1529952967081311,0.15126340858422987
6.0,0.15344335624233377,0.14896898719515506
6.05,0.15394832441513914,0.14709696328639407
6.1,0.15451198469115662,0.14566350453829777
6.15,0.1551420018097765,0.14465847244007957
6.2,0.15581407854696153,0.14385559948068374
6.25,0.1565544363541283,0.14305571221435054
6.3,0.1573764626304027,0.14290231531478792
6.35,0.1582157832298228,0.1425219416501234
6.4,0.1591320465028224,0.1426315242357138
6.45,0.16010850355684078,0.14317740858955139
6.5,0.16111587102531275,0.1431234227812445
6.55,0.16218288913532838,0.14334048244616313
6.6,0.16328947596867285,0.14371585369552783
6.65,0.164432809037585,0.14424356964386556
6.7,0.16560484496214076,0.14472079037999322
6.75,0.16681463877899122,0.144959089665937
6.8,0.16805586238200668,0.14516007837347003
6.85,0.16928988995417724,0.14594202500585887
6.9,0.17054473033537917,0.1455119911651512
6.95,0.17179955424072982,0.14601437120417063
7.0,0.17308805029947552,0.14615815270466828
7.05,0.1743550029345988,0.14643770782833132
7.1,0.17565100251464758,0.14693408275150202
7.15,0.1769212135924325,0.14725054313888858
7.2,0.17818934200158223,0.14744650592872174
7.25,0.17944237282427877,0.14818634302979714
7.3,0.18069735166812595,0.14891951272619666
7.35,0.1819259677267733,0.14924039757883023
7.4,0.18314318128488744,0.15044057487171023
7.45,0.1843258767874293,0.1515205591802791
7.5,0.18547308579151278,0.1527654693450423
