θ,cost,cost_baseline
5.0,0.749319504043185,0.7692733600195933
5.05,0.6821851284348948,0.7006224510114596
5.1,0.6190232427206772,0.6359886959042698
5.15,0.5598160729063676,0.5753555689178622
5.2,0.5045480088659211,0.5186994676403549
5.25,0.4532056562119182,0.46600297681367236
5.3,0.4057776401953562,0.41726067862056804
5.35,0.3622542809081773,0.3724497717836289
5.4,0.3226273915283573,0.3315657333338272
5.45,0.2868899689245585,0.29459960116319606
5.5,0.25503625500770094,0.2615384517367676
5.55,0.2270613407159352,0.23237978906863146
5.6,0.20296104235123713,0.20711681560777392
5.65,0.18273187185061135,0.18574382572978032
5.7,0.1663707408393425,0.16825654788694655
5.75,0.15387494140874405,0.154651066227987
5.8,0.14524197377989853,0.14492368427398591
5.85,0.1404694987140998,0.1390709632534972
5.9,0.13955511441584248,0.13709065997726766
5.95,0.14249646453880688,0.13897842512165515
6.0,0.14929090494174668,0.14473121748955486
6.05,0.15993568928092586,0.15434504973205146
6.1,0.1744277148855237,0.16781802731772966
6.15,0.19276344714674737,0.18514350052589998
6.2,0.21493908849235585,0.20631969398766747
6.25,0.24095018957436576,0.23134054478018615
6.3,0.27079191963733035,0.2602010603140801
6.35,0.30445877748820943,0.29289597241421217
6.4,0.3419447539827593,0.32941755839822134
6.45,0.38324308241839516,0.3697591285869969
6.5,0.42834641940775864,0.4139190872143908
6.55,0.4772466267654472,0.4618800251123737
6.6,0.5299349211205776,0.5136364712558202
6.65,0.5864017101995093,0.569182164784161
6.7,0.6466366626064847,0.6285041672245615
6.75,0.710628579516407,0.6915903031936419
6.8,0.7783655443868815,0.7584312313341839
6.85,0.8498347235895526,0.8290139589018632
6.9,0.9250225832292432,0.9033204992909656
6.95,1.0039147541364517,0.9813390507418014
7.0,1.086495752080715,1.0630605336511916
7.05,1.1727495623948236,1.1484667049437634
7.1,1.2626592210950884,1.2375348303688112
7.15,1.356207011791702,1.3302465457134298
7.2,1.4533740109281656,1.4265889040079982
7.25,1.5541409826488817,1.5265428682290467
7.3,1.6584874833356087,1.630092875262499
7.35,1.7663923844936118,1.7372047911405326
7.4,1.877833762397969,1.847866817780713
7.45,1.9927888859284177,1.9620540151299364
7.5,2.11123423752663,2.0797330334362227
