θ,cost,cost_baseline
5.0,0.07395808065642419,0.09929801546449225
5.05,0.07203438957410173,0.09908783445967921
5.1,0.0699935262114594,0.09807128590943712
5.15,0.06789584553317954,0.09640020509898019
5.2,0.06580593051484636,0.09365444764152787
5.25,0.06376901883837129,0.0901932374061897
5.3,0.061821041442979736,0.08640816653485535
5.35,0.0599950365202822,0.08238904253592351
5.4,0.05830397695671028,0.07819484934190372
5.45,0.05676059931691973,0.07403256218840254
5.5,0.05536029002346544,0.07037836932887859
5.55,0.05409912710394103,0.06676132948234337
5.6,0.05297300572825293,0.06372208544456472
5.65,0.05197040863374266,0.06100313833056774
5.7,0.05108817325549704,0.0586816339622558
5.75,0.05030764071332139,0.056636161502257885
5.8,0.04963064336154223,0.055060876623101246
5.85,0.04905171322673788,0.053568799179774036
5.9,0.04856492117243698,0.052281362634440505
5.95,0.04817769081553026,0.05142000868400853
6.0,0.04788945894726077,0.05028804801397185
6.05,0.04769063854172019,0.04927470816979268
6.1,0.047591018666561055,0.04840769635905224
6.15,0.047579566456269734,0.04744153807331495
6.2,0.047661653233097394,0.046590857709052025
6.25,0.04781606483260997,0.04584758116713524
6.3,0.04804343891352051,0.04537680677652934
6.35,0.04832332099284302,0.04500194957243734
6.4,0.048647891252953046,0.04500887788079986
6.45,0.0490066193320614,0.045252208194542176
6.5,0.04938190163972682,0.045585301046313656
6.55,0.04975681873372632,0.046018642098522425
6.6,0.050130978634866166,0.04677023707154074
6.65,0.0504907639823161,0.047421268901206265
6.7,0.050834989973033144,0.048083266850681226
6.75,0.05115476715536092,0.04877828364934683
6.8,0.05146036823778069,0.049415591465046906
6.85,0.05175369704216859,0.04986011421392328
6.9,0.05203517056248533,0.05014263719016171
6.95,0.05232462936753503,0.05033733141875682
7.0,0.052627943853355126,0.05039164864437854
7.05,0.052947485415746134,0.05031831744097276
7.1,0.05330512036210173,0.05006744134572967
7.15,0.0537180184621675,0.04978797391271955
7.2,0.054184807241220115,0.04925158553204995
7.25,0.05472363904586553,0.04897564985709919
7.3,0.05533811886550677,0.04864944006251856
7.35,0.0560399769870614,0.04840635964960832
7.4,0.056826313139821893,0.04821140847074072
7.45,0.05770204186399564,0.04835166546415606
7.5,0.05865793348849304,0.04863239935265823
