y,yhat,yhat_baseline
-0.002058528092576781,0.0,0.0
0.0017881855071651075,2.6969383805573022e-6,2.6942229804885054e-6
0.0012901854262053843,3.52698885230413e-5,3.350445443395257e-5
-0.0006824417772569557,0.00015079838891642546,0.00014482334873789374
-0.0003848080994602699,0.0004005050424259058,0.0003881160477750673
0.0010182058672605608,0.0008268481074031778,0.0008046444687076667
-0.0014254149217588215,0.00146289628426063,0.0014265235066220244
0.002116894581431023,0.0023379090153962134,0.002283939149048379
0.0010986243832742076,0.003463891380954743,0.003387767736062444
0.0047867930617691385,0.00481769723851083,0.004716719164512957
0.0045641262552197324,0.006348634475249026,0.006226694958825297
0.00642119029957273,0.007998604229693894,0.007867342505032364
0.009301704321822049,0.009715810032700879,0.009603929449188258
0.015142040673505119,0.011433925286171084,0.011384691457261622
0.01530203026376751,0.013090631770113853,0.013162720605636542
0.013395517167191022,0.014639397306251455,0.014903669760401823
0.02030040799718797,0.016041777574133786,0.016579058278793444
0.02656756930617919,0.017273101228115966,0.018168146231552558
0.032515315885806195,0.018302355848101706,0.01963794528755841
0.028213772901512685,0.019110148391605974,0.020968550953828984
0.029394455900732905,0.01969659093150999,0.022158322288487107
0.03450284155584434,0.020070286443107484,0.023209956729103948
0.03039875955031825,0.02021167707414816,0.024093436291265098
0.026600336430817433,0.020105855969080978,0.024785487355380612
0.01918745086388137,0.01976871567876709,0.02528668685580088
0.010547882044197949,0.019242803556495512,0.025626180963142887
2.296018716424833e-6,0.018555171491675855,0.025812609610706715
-0.019002658593795827,0.01774986566909143,0.025878221621890015
-0.039860370437372936,0.01687818900323563,0.025863536066376182
-0.05468382718780013,0.01597788709985969,0.025797029007349155
-0.07978621393618464,0.01505549625077053,0.025675817618064426
-0.10109351453142831,0.014113210083179248,0.02549063823856037
-0.12758238150641035,0.013167193007973343,0.025246978342650946
-0.1516994151734958,0.012254412654444847,0.024971183114526983
-0.17650135654406274,0.011395933040147993,0.02467418007888357
-0.2065151176430802,0.010584332379112877,0.024339454517375188
-0.22602148240304099,0.009814309326889568,0.02395351491939295
-0.24899057931213422,0.009086365760193648,0.023512872414406197
-0.2687378484504255,0.008401949850034505,0.023013931983385118
-0.28574393863159325,0.007747726709906821,0.022443971962747094
-0.3026747593045989,0.0071036333662439985,0.021786085734709804
-0.3136065225514602,0.006427909205332856,0.02100567468071563
-0.32031297337340586,0.0056396925323422935,0.020031660159400055
-0.32098167927024873,0.004650993501790144,0.0187878891220256
-0.32870446531126335,0.003355659268528863,0.017172304400295532
-0.32144496157998265,0.0016532140388950938,0.015099110791675197
-0.3192696469139294,-0.0005331544086564912,0.012501034860218209
-0.31291281130702553,-0.003244843267035232,0.00936459159797252
-0.30026860553342716,-0.006490509279696763,0.005656405032435402
-0.28829338071802885,-0.01024317781627186,0.0014060059363583653
-0.2758751373070123,-0.01442914663606416,-0.003320173604969055
-0.26622669710790736,-0.018951859133963328,-0.008429998099564944
-0.2421708103442155,-0.023681430592543455,-0.013791568754411484
-0.22533354692039406,-0.028456705275280977,-0.01922319846694454
-0.21143905518152772,-0.033092445957231285,-0.024534886088869973
-0.19551711634624286,-0.03741298695351773,-0.02955162215624378
-0.17618970546668739,-0.041265543724018666,-0.03410420717314261
-0.16236586539650388,-0.044522204944124615,-0.038082385922185054
-0.1448241863443276,-0.04707517548294885,-0.04140004574570176
-0.1315886118494779,-0.04880165928358803,-0.04391104011711982
-0.11591748068114159,-0.04957706546766113,-0.0454870167722565
-0.0965013692951045,-0.04930220047514885,-0.0460218282053368
-0.07853097005237905,-0.04793067313344202,-0.045468736272594464
-0.06430544825345647,-0.04550219185130822,-0.04386275792923138
-0.04726646081306768,-0.04213320372148184,-0.04132307034408249
-0.02893574321215703,-0.03800074676641692,-0.03802460889250098
-0.02090499800024779,-0.03329147328237435,-0.03414567209870362
-0.00015318434878734124,-0.0281792727830021,-0.029851106666680078
