θ,cost,cost_baseline
5.0,0.05144888299328705,0.06234631130081258
5.05,0.04816052838238033,0.05762532659873861
5.1,0.04512013817700575,0.05327777708049926
5.15,0.04234671160333467,0.049483910595886325
5.2,0.03981706185390269,0.04624443144630397
5.25,0.037515866481129284,0.04347561989566353
5.3,0.03543449698514463,0.04108226186045814
5.35,0.03357414754750037,0.03885418926468694
5.4,0.0319107611490977,0.036916039990811486
5.45,0.030418098225150878,0.034987286134601
5.5,0.02907636763614324,0.03352263757856389
5.55,0.02785310303169933,0.03220210911192683
5.6,0.02672113354797566,0.031102763458496437
5.65,0.02564439507704004,0.030158227876277113
5.7,0.024606205806554357,0.029383457973015687
5.75,0.02361442223648852,0.028361037997174463
5.8,0.022709831274799804,0.027075194710167578
5.85,0.021963821749714608,0.02567517966644764
5.9,0.021433570696320802,0.02410517871115946
5.95,0.021153698468328312,0.02280628789546846
6.0,0.0211300646411611,0.022007072643429583
6.05,0.02134308124672104,0.02154371662013252
6.1,0.021749517817385766,0.021565696121749283
6.15,0.022310259593375032,0.02188456093367001
6.2,0.02298933301892422,0.02249615113217892
6.25,0.023751491412039145,0.02339016119971212
6.3,0.024568349952859784,0.02445075123277949
6.35,0.025410960914303744,0.025712392582277067
6.4,0.026243567308821825,0.026938061129356164
6.45,0.02703186727264892,0.028259386334664547
6.5,0.027750981918374506,0.02946426845677086
6.55,0.028375587422544913,0.030411900747963003
6.6,0.028908168737394112,0.031161779677988274
6.65,0.029350994556653274,0.03168760810531455
6.7,0.029725583624684245,0.03205792559892161
6.75,0.030051404654515897,0.032445702194260746
6.8,0.030348862679922924,0.03272827090526994
6.85,0.030629119336734633,0.03330120444761065
6.9,0.03089120396192372,0.033960852975366225
6.95,0.031132830437153064,0.034465093033935384
7.0,0.03134004481455613,0.035062152681778286
7.05,0.03150294413490567,0.03557668491476771
7.1,0.03161984918405433,0.03588228988138264
7.15,0.03169636269141889,0.03596365928337412
7.2,0.031749005566147695,0.035942538592919945
7.25,0.03180237772202127,0.035673811660894186
7.3,0.03188220175718711,0.035391866206037466
7.35,0.03201725994313251,0.03504890723577157
7.4,0.032222825183832786,0.034779439506524894
7.45,0.03250901146633375,0.0346692033049635
7.5,0.032878914199685354,0.034821915974942316
