θ,cost,cost_baseline
5.0,0.7626323901762861,0.76927329508209
5.05,0.6947680833150485,0.7006211513090584
5.1,0.6308807107434405,0.635988947512178
5.15,0.5709521299042859,0.5753555109726325
5.2,0.5149664751111642,0.5186994136850211
5.25,0.4629101306096064,0.4660029276330485
5.3,0.4147714681957739,0.41726063496751953
5.35,0.37054048849849514,0.37244968234054293
5.4,0.3302087302724349,0.33156712562052004
5.45,0.2937689616455461,0.2945995784259831
5.5,0.2612151036134259,0.26153843766251206
5.55,0.23254200627256466,0.23237992758303277
5.6,0.2077452489007866,0.20711682660353462
5.65,0.1868210555975196,0.18574384066592212
5.7,0.16976613145645372,0.16825657379828618
5.75,0.1565775127944963,0.15465110374454064
5.8,0.14725248748715716,0.1449237339630075
5.85,0.1417884800853776,0.13907102569391241
5.9,0.1401828935367839,0.13709073568397878
5.95,0.14243315637201137,0.13897851469080202
6.0,0.14853649386003873,0.14473129040396807
6.05,0.15848991294070014,0.15434601882892796
6.1,0.17229017110677436,0.16781816149831136
6.15,0.189933610830078,0.18514362303428855
6.2,0.2114162393602821,0.2063198602581603
6.25,0.2367335288303878,0.23134072789132396
6.3,0.2658804786945984,0.2602012604990672
6.35,0.29885152080778415,0.29289619014152746
6.4,0.3356405109202606,0.32941779410338434
6.45,0.37624060804840426,0.3697593826326735
6.5,0.4206443743648777,0.41391936001244156
6.55,0.46884363126940587,0.4618803170365231
6.6,0.5208295270650601,0.5136367826169634
6.65,0.5765923738654746,0.5691826200420703
6.7,0.6361218454139953,0.6285047420457196
6.75,0.6994066847835919,0.691592211066097
6.8,0.766435021838386,0.7584310203736995
6.85,0.8371939258859219,0.8290143720346392
6.9,0.9116699533766666,0.9033208074615164
6.95,0.989848602417709,0.98133950692183
7.0,1.0717145745878973,1.0630610111786853
7.05,1.1572517822957327,1.1484672044622917
7.1,1.2464433288761523,1.237535559264329
7.15,1.3392714975057116,1.330247082914724
7.2,1.4357175819391903,1.4265894706814644
7.25,1.535762204424425,1.5265432471133236
7.3,1.6393850962783478,1.6300934875453117
7.35,1.7465652600692192,1.7372054267207597
7.4,1.8572807626750536,1.8478674777035458
7.45,1.9715089996770228,1.962054697447311
7.5,2.0892266858164135,2.0797337392577377
